"","quad_pt1","quad_pt2","quad_pt3","quad_pt4","quad_pt5","quad_pt6","quad_pt7","quad_pt8","quad_pt9","quad_pt10","quad_pt11","quad_pt12","quad_pt13","quad_pt14","quad_pt15","quad_pt16","quad_pt17","quad_pt18","quad_pt19","quad_pt20","quad_pt21","quad_pt22","quad_pt23","quad_pt24","quad_pt25","quad_pt26","quad_pt27","quad_pt28","quad_pt29","quad_pt30","quad_pt31","quad_pt32","quad_pt33","quad_pt34","quad_pt35","quad_pt36","quad_pt37","quad_pt38","quad_pt39","quad_pt40","quad_pt41","quad_pt42","quad_pt43","quad_pt44","quad_pt45","quad_pt46","quad_pt47","quad_pt48","weight","k"
"1317",0.000240394005294587,0.000200928851942627,0.000308471010114976,0.000242883231933348,0.000276585429591208,0.000307205309789718,0.000186621126427224,0.000103387772125395,0.000146187828103545,8.41594471573916e-05,0.000163904675757184,0.000145051186920061,0.000198875332688143,0.000253363679950626,0.000155796971524125,0.000216516234213655,0.000247900632926791,0.000118630504805791,0.00013439712971332,0.000163370706303656,0.000184908874869674,0.000251206710759064,0.000278341162027986,0.000106800216524489,0.000222103659094019,0.000241310208142741,0.000253923048881059,0.000227411449825496,0.000268729672924882,0.000321812463738353,0.000131436959559799,0.000115864575968645,7.70893102886375e-05,0.000103458571628619,0.00034238825960236,0.000322934452664697,0.000240847435038762,0.000156077290722301,0.000156031342176056,0.000142930549635628,0.000109158238458777,0.000185090840013184,0.000291510918496314,0.000233484361229686,0.00022944603346015,0.00031106883619088,0.000203138225398634,0.000180558957841194,0.124999999999994,4
"1318",0.000220166745032475,0.000140918804330974,0.000257966264036788,0.000181626990786807,0.000257015996202886,0.000246353470091644,0.000216259216957121,0.000134097441623043,0.00021551732939483,0.000142140908084832,0.000253782125558283,0.000178792109091027,0.000256118835858929,0.000179265847295759,0.000241968179723607,0.000137238524980198,0.000148020386941852,0.000174236307343865,0.000135927431238349,0.000158437408721482,0.000160740120349136,0.000161462798862967,0.000220522966510171,0.00015428221186422,0.000258784321818099,0.000259164970846854,0.000171564538864613,0.000152613879601291,0.000267105804636584,0.000244178006571052,0.000237606262375829,0.000145841621973104,0.00012979958259593,0.000165002457525478,0.000269999854733558,0.000269449187741906,0.000137085433019197,0.000253817460938671,0.000261242006904057,0.000262200704859406,0.000195381600602854,0.000214110847608683,0.000204414252388441,0.00021817594883853,0.000217756110192092,0.000261677270760032,0.000263663824230451,0.000216978691040578,0.0833333333333293,4
"1319",0.000224677971656081,0.000225742242809216,0.000179533786639279,0.000176460977016525,0.000178422792046287,0.000145851093162555,0.000220124914337801,0.000223425626289355,0.000221343928268889,0.000254040592872303,0.000180380852985186,0.000177372360619367,0.00018206359049144,0.000177790366779631,0.000146670339758469,0.000220896002010947,0.00025377725475398,0.000174931803145072,0.000219966575740471,0.000192911546696388,0.000199219872468016,0.00020447951296542,0.000222900616043177,0.000199701448961666,0.00020250168684979,0.000200651011373014,0.000253200043802123,0.000254942309325312,0.000196167049662893,0.000149567849166943,0.000147278497742187,0.000248819294688859,0.00027194530989863,0.000252181452169714,0.000128396085164138,0.000148944152197313,0.000274072896230635,0.000173211750597905,0.000140702704153864,0.000123877995291525,0.000205742829773265,0.000184440924839395,0.000211466665728186,0.00021811509074911,0.000192835007421815,0.000179860394085111,0.000193045196030524,0.0002222438270912,0.124999999999994,4
"1320",0.000196555657588423,0.000146587965876301,0.000143884272128738,0.000125195251416555,0.000182213417961799,0.000108903617225507,0.00026996496965898,0.000258224308148837,0.000306162517350912,0.000322760432222173,0.000279514489820607,0.000200088798976437,0.000240016908351281,0.000107525905056642,0.000227974368278026,0.000124192838885953,0.000132480988796766,0.000226046151774187,0.000226876208176043,0.000171424995787707,0.000184731521489696,0.000108979786220789,0.00016210013053936,0.00024416895425177,0.000254521834833576,0.000222065069836798,0.000152188115413888,0.000157100861469684,0.000206957848443106,8.92131884048858e-05,0.000254980393732262,0.000291874577230979,0.000336067761787167,0.000325541327345672,8.24709342237789e-05,0.000120508837728737,0.000143282704783101,0.000275301097408834,0.000243908895106506,0.000241768274513708,0.000296534837731397,0.000201022289393613,0.000122325366487067,0.000192348540221815,0.000201763358376329,0.000145489091941157,0.000261979413004809,0.000276445518622479,0.124999999999994,4
"1321",0.000307667028913917,0.000261614682905186,0.000182085907164845,0.000108480045609098,0.000141264579387776,8.58629657931508e-05,0.000156051585957688,0.000136911474225671,0.000189399316266498,0.000146999124399472,0.000234413200798271,0.000226197604212106,0.000277933704130126,0.000130641465869927,0.000253414008499407,0.000234657983346202,0.000301168501168505,0.00019179226329542,0.000121440880718835,0.000241746243442092,0.000103916618870653,0.000192541471251806,0.000272171198198469,0.000170872921993675,0.000206006653967594,0.000268849167631822,0.000321264633597978,0.000324653527840863,0.000224857906193306,0.000114578185873931,0.000221821712420918,0.000127243731592575,0.000138330815236741,0.000156525986695827,8.03664148623701e-05,0.000108534437126688,0.000339800674163302,0.000236206049103389,0.000253541113595509,0.000241497475325787,0.000189739740922736,0.000285156310348817,0.000233991601046636,0.000307442903514767,0.000111252074349679,0.000185357221240157,0.000242930441868334,0.000158257991496283,0.124999999999994,4
"1322",0.000250501172415363,0.00022447801203808,0.000176256331637163,0.000156839661510281,0.000174620328046424,0.000151780462452742,0.000208340433720213,0.000221643625461087,0.000245398785559779,0.00024634213234476,0.000244940323482785,0.000177123512432689,0.00024735376350352,0.000155483357622284,0.000193980181909763,0.000150992191912122,0.000193762502445853,0.000176466250996198,0.000149760207117151,0.000143528073784986,0.000206074505876532,0.000209578721922556,0.000213212484471165,0.00014662684043433,0.000238870021249676,0.000222332409930073,0.00023739685358719,0.000251747823389661,0.000246237439159567,0.000152423457778516,0.000195196250615051,0.000187770620797812,0.000227549004413191,0.00022287580251588,0.00017016518037447,0.0002191404760385,0.000234218699602984,0.000168319822950695,0.000145765891867406,0.000162005688722003,0.000167671629128685,0.000155844060224944,0.000244453705698497,0.000205642484882903,0.000238017585930112,0.000245836999467468,0.000208856633238949,0.000246769816746288,0.124999999999994,4
"1323",0.000199055400457046,0.000177444059595381,0.00019287666692389,0.00020162545225655,0.000229872946883453,0.000199211703823168,0.000267970362164313,0.00019809016501598,0.000268902278518167,0.000245990196596193,0.000231358563844378,0.00012923175262829,0.000195181318444801,0.000129678290298587,0.000142638836783003,0.000177107293182587,0.000203370675534948,0.00019918562822615,0.000199195346812517,0.00020332621225033,0.000146209977835707,0.000209876886527611,0.000197994781371305,0.000146818175734944,0.000218572069433207,0.000253599905386073,0.000271261780970256,0.000202370265457912,0.000241520139734434,0.000143268760853939,0.000200760166841269,0.000246034657072362,0.000234161870639925,0.000201389360107369,0.000163454604127752,0.000178274090352985,0.000240085464811393,0.000187697721852846,0.000185925693960133,0.000163373453368517,0.000168054427773543,0.000233500985824708,0.000250355986056979,0.000267738920481567,0.000164317000788367,0.000231867251635676,0.000223688376122489,0.000195414290944588,0.124999999999994,4
"1324",0.000232908366220331,0.000189148810262186,0.000210332208276782,0.000164019355213126,0.00020876134378595,0.000170167012086962,0.000227119926524632,0.000185011530372662,0.000228081746433947,0.000219083334972161,0.000209788180580437,0.000165260024738168,0.000212232558531384,0.000165202750029554,0.000171075268218437,0.000184764386837532,0.000221707606557501,0.000161542486770833,0.000182686154116006,0.000170385882034705,0.000175260513676196,0.000178943526296444,0.000231637501768607,0.000174070239102917,0.000232487454240383,0.000231296601241232,0.000232746735881296,0.000224013063815712,0.000230109983853492,0.000173132955921285,0.000169850049849643,0.00021630877091524,0.00022972289402734,0.000229985776380436,0.000165680933550226,0.000184607523437868,0.000234269173215551,0.000203967597238987,0.000177282482375641,0.000161311254368332,0.000203014637800618,0.000192914637157578,0.000209008627662593,0.000225995449412717,0.000199542484195988,0.000210122504208677,0.000227225967762967,0.000228456687150276,-1.9999999999999,4
"1325",0.000270545985463413,0.000202016246164794,0.000227988127575183,0.000125385450061926,0.000189506603892502,0.000139189986314168,0.000192551616176925,0.000175540453296362,0.000194801003898634,0.000199996274249142,0.000192610540743131,0.000198607536019955,0.000231862653051313,0.000197317618224702,0.000197378660353381,0.000192346008591913,0.000243177367592457,0.00012463858512941,0.000167416764546896,0.000137903304487445,0.000204221401109209,0.000149217458313336,0.000268016576147853,0.000200110930150108,0.000251879975794497,0.00021506418306856,0.000201504320894781,0.000249862932123541,0.000224472373600966,0.000199109136095886,0.000139638870144821,0.000192490397111049,0.000233107854266467,0.000264712096493245,0.000164458075596309,0.000190572450817,0.0002346346119183,0.000221884650953433,0.000168031696740116,0.00015701689492682,0.00023963901895327,0.000154828286505066,0.000172374007911251,0.000190459955144523,0.000236602554906738,0.000192160824457658,0.000235568428161756,0.000266811866599614,0.124999999999994,4
"1326",0.000218042621275163,0.00015472502042753,0.000245715929877229,0.000170451985312546,0.000243987902753626,0.000187900214477393,0.000248378212390187,0.000150913892040919,0.000213914599879002,0.000195475341173278,0.000176717787425742,0.000152643687568903,0.000178822084099408,0.000175571302463579,0.000147776912236003,0.000220369192331346,0.000252734487339105,0.000147677861434621,0.000215811511553804,0.000198605429656559,0.000146204019811817,0.000148800152419725,0.000252731089892297,0.000201176905810758,0.000229472279657274,0.000243595341043772,0.000231916540584503,0.0001990549356139,0.000217294568552707,0.000193889605263048,0.00014513988664775,0.000247064960153024,0.000235527028659043,0.000240493474750779,0.000160758845035042,0.000151069642923798,0.000238114663719658,0.000241030668986497,0.000209123027617151,0.000160114737219048,0.000239645382933768,0.000231835257646947,0.000175884212460106,0.000249725537161933,0.000163459787548417,0.00017671653525607,0.000248486482236713,0.000213648474694909,0.124999999999994,4
"1327",0.000168415378848449,0.000125730583365989,0.000241559498571947,0.000222480372553458,0.000281010070753101,0.000253045999450503,0.000311064702393686,0.000244930028534584,0.000281081405964149,0.000309020736469416,0.000193200746416025,0.000106846473659213,0.000152745743965908,0.000200380340217175,8.86951770850024e-05,0.000142367248127112,0.00015443978147305,0.000136773522081327,0.000253639636003176,0.000105007137646615,0.000251986901215326,0.000171829616544996,0.000200011370534203,0.000183094803802437,0.000266469845066162,0.000201530736119009,0.000158471263875157,0.000136698614087267,0.000242086851635581,0.000228592079732552,0.000120596154352379,0.000321195334774916,0.000340174384735583,0.000318230095867735,0.000245808323177379,0.000258941315928641,0.000144763541745925,0.000175231057187727,0.000100666655247941,7.89430680101943e-05,0.00022371732847332,0.000106290020804986,0.000192273894008906,0.000154689148660721,0.000292547742450102,0.00023872312215291,0.000218045749625876,0.000308628620958691,0.124999999999994,4
"1328",0.000276965589947496,0.000239215480305468,0.000278080830320842,0.000205509917807424,0.000238871291586119,0.000229715406907984,0.000196056821151415,0.000123369925579783,0.000163112622200152,0.000132834060405524,0.00014670620247281,0.000132122184408493,0.00018867724438343,0.000222826848001544,0.000113283686272831,0.000251967309233605,0.000321416468531779,0.000102505468101838,0.000148031575950583,0.000175584452380954,0.000171188099781407,0.000254905343952053,0.000307725525155285,0.000109985186580458,0.000219908881088707,0.000250241628764239,0.000327607406420792,0.000302071576714381,0.000261805212716625,0.000253162827104295,8.71710077670541e-05,0.000156246621891719,0.000142552920552354,0.000150226888506772,0.000243777876029596,0.000247842788612566,0.000339900664536259,0.000138013702208426,0.00011177979071827,7.90320206272929e-05,0.000118159274942635,0.000191657969008251,0.000304293209971658,0.000271069135303982,0.000202892451009838,0.000279839887381514,0.000201124661288951,0.000191878966879126,0.124999999999994,4
"1329",0.000245573644869919,0.000155169446841733,0.000242107351753809,0.000151250569174691,0.000240543737866232,0.000193566270435921,0.000238343409847935,0.000149396051244521,0.000239961269699948,0.000190019118067476,0.000242529466486698,0.000153251156533432,0.000245585690971186,0.000151214064011511,0.000195640594098426,0.000148533564341934,0.000192642344400635,0.000147737413386467,0.000146879722122008,0.000147344891784922,0.000152955031149325,0.000155515669486443,0.000243616128771911,0.000149498226730216,0.000270191601490474,0.000268879194654553,0.000218775666176352,0.000197937684087645,0.000271481741087632,0.000195218082238727,0.00019257096725112,0.000188276845243143,0.000194482155947409,0.000215195091594166,0.000202171573942342,0.000222901830435745,0.000200033866354571,0.000238601255432268,0.00021460574104302,0.000197933684628603,0.000204341087584862,0.000203307360887157,0.000211784849431312,0.000239584034066476,0.000210920902015194,0.000245959943222406,0.000268006118817711,0.000242326992143685,0.124999999999994,4
"1330",0.000260047532033088,0.000184089561191221,0.000218719725600242,0.000139643848239775,0.000217749847466156,0.000148554449447708,0.000253555881057772,0.000179603823649426,0.000255599411703654,0.000242007121508829,0.000220860683000602,0.000141645074737847,0.000223581713415563,0.000139318923255848,0.000150900583828208,0.000175787424618116,0.000241279433538948,0.000136349369220894,0.00017587982843306,0.000151869676154044,0.000160001418359296,0.000166288439707974,0.000257246380605558,0.000160076230295774,0.000264407813264745,0.000262016568100114,0.000263696417136416,0.000245630064615198,0.000259271783027673,0.000151916878867435,0.000150146792444347,0.000237011923609493,0.000262225586049319,0.000262275502109764,0.000139278333283077,0.000174738504886171,0.000265140043450784,0.000213531963924696,0.0001645219641875,0.000134508397781923,0.000212872675912059,0.00019288610703565,0.000220347573443609,0.000252359310293286,0.000203660414509677,0.000222020339600017,0.000255243860802402,0.000257726104199869,0.0833333333333293,4
"1331",0.000218512277499488,0.000145205215766698,0.00027127786874629,0.000165576057946718,0.00023917484406842,0.000215763788086459,0.000215028326525072,0.000295458047491768,0.000242877294319339,0.000232033423856179,0.000266179266499572,0.000168861173188553,0.000238225731696496,0.000327535829235337,0.00021882242151242,0.000307065588236243,0.00024482355536578,0.000327144631077661,0.000145545149078343,0.000299022089781029,0.000287597437200258,0.000128269090509872,0.000250618048029089,0.000132906990101716,8.2809565235242e-05,8.6982269674479e-05,0.000117735946660095,0.000166126380290365,8.17220068456741e-05,0.000296920951059596,0.000296318034295031,0.000162571104284437,0.000156525025345906,0.00011156482475829,0.000237163567593772,0.000178940739689041,0.000165525596683242,0.000115861141617742,0.000191304631428758,0.000244016343249573,0.000105876206676056,0.000206964708148954,0.000100998604534435,0.000125212060612041,0.000192311721481864,0.000106848616504483,8.58116403795623e-05,0.000115022896330118,0.124999999999994,4
"1332",0.00024002208192912,0.00016968749631314,0.000248865574479381,0.000142905173986001,0.000216785061672037,0.000161929395942391,0.000235516838258163,0.000323129451566405,0.000265486127696067,0.000289141934890667,0.000247242978957832,0.000145578808624217,0.000218679077376021,0.000306792091298883,0.000165112429345835,0.000329539517136969,0.0002974143453922,0.000306838658582842,0.000166523860646628,0.000295706841687286,0.000289598952026384,0.000132873983157044,0.000270582253473389,0.000132870771028495,8.51660845936933e-05,8.78351034534701e-05,0.000170729604411994,0.000218577341443508,7.77642490353316e-05,0.000246198431236236,0.000246693930430402,0.000212717628113775,0.000230268053781606,0.000164475933722992,0.000165778119760719,0.000128237274989797,0.000238255711533407,8.94440019066036e-05,0.000133738460556005,0.000169624875767187,0.000111759440657615,0.000193873544582542,0.000112402029171972,0.000144135949020952,0.000186230216238085,8.67341833530827e-05,7.89213593550532e-05,0.000137650942850322,0.124999999999994,4
"1333",0.000223561478327398,0.000105133454877845,0.000202084328763066,9.83762111307419e-05,0.000222170690553368,0.000125313003687955,0.000299873202272827,0.000369038800381877,0.000381204700507013,0.000373914153757187,0.000385431258326265,0.000173168553326564,0.000305718540783094,0.00021225937442686,0.00026550076906897,0.000214315950738674,0.00016123298371378,0.000380198556482345,0.000166262549306589,0.000275365427493531,0.000262063775703018,5.43967219999609e-05,0.000202464924830214,0.000162257709375725,0.000122446460118342,0.000105561807561792,7.82878867504327e-05,0.000131474595648689,8.54816586121482e-05,0.000163846481723401,0.000389517558008501,0.000254457821462652,0.000287923064019655,0.000215226278574763,0.000111833925998417,9.51042055654701e-05,0.000109264223432341,0.00017467290362837,0.00023757392517988,0.000305931534183736,0.000177439014613108,0.000212158127286412,4.02124011766695e-05,0.000119947429293358,0.000179632197056102,5.85156619085897e-05,0.000133662136799039,0.000172151440148938,0.124999999999994,4
"1334",0.000335465817608939,0.000209270572462304,0.000255447294888693,7.68142466449937e-05,0.000190429753774879,0.000103429481567083,0.00018828802372484,0.000232774275196714,0.000252615545125946,0.000190060631564979,0.000322334807279621,0.000205795165017021,0.000335410861794429,0.00024271578459536,0.000288626443258062,0.000323656602878523,0.000332480818492366,0.00032007964925038,7.55908179268074e-05,0.000328872944715518,0.000181621119401522,0.000118472509063535,0.000323677038895713,0.000112595677629482,8.59353903701268e-05,0.000149740823714837,0.000226796550074156,0.000290394736453417,0.000100553211788113,0.00020256172748319,0.000331997329132546,0.000102639771748858,0.000104315804540289,7.2648479691014e-05,0.000111608526391618,7.98040688000472e-05,0.000293899453588793,0.000155612836916599,0.000249132025568422,0.000298218552301571,0.000102428284355949,0.000284190913814109,0.000127345777103091,0.000222222107255359,9.65268305697764e-05,8.5009103895154e-05,0.000127093220934569,7.16456144099962e-05,0.124999999999994,4
"1335",0.00027486549101541,0.000173602263457778,0.000242993170768227,0.000124929145842822,0.000218646418219756,0.000165646207191102,0.000239246404078785,0.000322669425973559,0.000309334265838747,0.000294261238126585,0.000331805193327865,0.000155108761162323,0.000301466329639342,0.000265888094695529,0.000226286880679014,0.000241326412210394,0.000225246359307229,0.000308735647829779,0.000104488102957558,0.000234562846136736,0.000285897185281835,0.000138233338083337,0.000260016433235125,8.77644886698573e-05,0.000120537052929545,0.000106229481531873,0.000148331156689888,0.000218342090526201,0.000124489063881761,0.000234903758629685,0.000306347463076705,0.000164743163784476,0.000197469670743927,0.00014160634993897,0.000197357351452953,0.000189494274052836,0.00019175373985856,8.74499561792735e-05,0.000141164392330942,0.000217275152168557,8.01554133461537e-05,0.000158240468518683,0.000141902425268179,0.000124882725399638,0.000224438738308276,0.000147610259743772,9.44600424588283e-05,0.000162263730820444,0.124999999999994,4
"1336",0.000223034021130667,0.000124878831784098,0.000261129957962961,0.000168954263610523,0.000274570563749653,0.000213406494558529,0.000298062594795462,0.000296756461709115,0.00033073891243915,0.000291437216814549,0.000316200475298491,0.000107044364876494,0.000248265224338047,0.000240931584965743,0.00017440593754925,0.00026714960983438,0.000234565741290673,0.000328894357385867,0.000153785496684966,0.000292560986362852,0.00022541892415827,0.000136292005212101,0.000245550127172387,8.84850853729187e-05,9.93909472446932e-05,0.00013569973882227,0.000179208993678657,0.000167413990259309,0.00011804513525836,0.000227457490647188,0.000309586210680308,0.000222277840411247,0.00020287820895408,0.000119841764297777,0.000191279243792029,0.00014810467634407,0.00019559615830869,0.000106906814799167,0.000180664531934672,0.00021770165634476,8.1207213473258e-05,0.000234031080626611,0.000144860524701377,0.000184573129725533,0.000150282809468419,0.000131648868841072,0.000108536892163873,0.000110366578200407,0.124999999999994,4
"1337",0.000259569791332535,0.000141553234084598,0.000285047842881454,0.000136955991689405,0.000256663971023929,0.000190939019734688,0.000254124476088361,0.000274400331060137,0.000280909975111389,0.000254491804839717,0.000283963567997969,0.000140105378589958,0.000259474737149025,0.000280781011747322,0.000194923257998752,0.000280896829631865,0.000263258833503601,0.000281175561953449,0.000137235106124645,0.000258686215796113,0.000252314627042787,0.000113684925253065,0.000286221801692413,0.000112959444076225,0.000115937748435091,0.00011884412342966,0.00015203359956925,0.000196454359647129,0.000112875791239913,0.00026470594979468,0.000265818095851168,0.000189230316460329,0.000192138595435595,0.000144707355142165,0.000201048007799288,0.000161054513021907,0.000201273036778433,0.000120656102183353,0.000166573715527268,0.000205374291331563,0.00011263374923221,0.000194286759150726,0.000114250247382377,0.000149966617576283,0.000186339690834322,0.00011842453724403,0.000113792759035815,0.000142934399768489,-1.9999999999999,4
"1338",0.00029952140809797,0.000156847814254799,0.000313004047144221,0.000104260672095399,0.000243118692058919,0.000169544452651361,0.000216042437666607,0.000257753130052079,0.000238489418510786,0.000223718331140233,0.000258230700729563,0.000170987688912863,0.00027479085933419,0.000323422468075089,0.0002158457736279,0.000298015551759217,0.000294781101132518,0.00023904123203572,0.000120265637559248,0.000228392665795302,0.000282137582981391,8.93214681093673e-05,0.00033086714098795,0.000134604912165433,0.000130460127996401,0.00010038973006414,0.000124876980828681,0.000226300433172307,0.000105846902399718,0.000304147518478015,0.000227133724933043,0.00015916419591101,0.000184400959472638,0.00016931220857126,0.000211233398876726,0.000173191316086338,0.000208225362110591,0.000131899677293063,0.000151949908547191,0.000194259707492462,0.000141328778280038,0.000155724818703166,8.22493878127796e-05,0.000115151825402832,0.000222732159600772,0.000103573517868086,0.000116814690592204,0.000174641937640574,0.124999999999994,4
"1339",0.00024905103569179,0.000108494556500424,0.000332728655696543,0.000146682373313696,0.000298056133396885,0.000216711173588333,0.000271916301825593,0.000232288456076215,0.000257237463617951,0.000218923958315395,0.000241709387929926,0.000124532896321601,0.000222324043049334,0.000302710746240805,0.00016578470807605,0.000326744944843646,0.000306224252423632,0.00025977576475148,0.000167748895491092,0.000287629521365328,0.000224598522046149,8.60829195736665e-05,0.000318381542675183,0.000135765158832872,0.000109230537594036,0.000128788672850444,0.000154333454523028,0.000176219207871595,9.8612945867748e-05,0.000300094534103652,0.00023048844122265,0.00021369863130742,0.000187823838582494,0.000147139293186975,0.000206807867015442,0.000133054333533426,0.00021223052283468,0.000151888938905602,0.000192225327528672,0.000195964633894381,0.000142841050868114,0.000231426733829929,8.34675276554948e-05,0.000173599470100099,0.000150621443715232,8.68353581458016e-05,0.00013060353588829,0.000123314154736536,0.124999999999994,4
"1340",0.000196586081473081,8.00730922005601e-05,0.000325204303057057,0.00020058284115265,0.000333043543696927,0.000283475324998446,0.000332441326544186,0.000327943917870331,0.000324155163137303,0.000332373800271686,0.000259749718677009,7.90706810890536e-05,0.000196568517421722,0.000326697535917104,0.000108296669856524,0.000245116157070484,0.000202512578876876,0.000251219233868954,0.000203566691277582,0.0001932026896257,0.000331986531759329,0.000112104757777945,0.000260800252081511,0.000115669525654739,0.000146843347659364,8.71108037265336e-05,8.00533368215408e-05,0.000111764299961288,0.000125479426199138,0.000334173236029377,0.00020917695941513,0.000284794073771093,0.000289838396166179,0.000222289827493649,0.000295014099119479,0.000245548111094814,0.000115404934231155,8.47396116861184e-05,8.4083453312283e-05,0.000116975257414703,0.000124063738596409,0.000105059793137737,0.00010316868427379,7.77579580957464e-05,0.000282194186172874,0.000153105640764334,9.96545968595477e-05,0.000218475460551866,0.124999999999994,4
"1341",0.000307067559824078,0.000175337574415268,0.000382616095389625,0.000174225032348454,0.000304433154717549,0.000261398107492601,0.000224050517133036,0.000201024276460184,0.000201712963201397,0.000153831117358766,0.000203392676514573,0.000105383138620734,0.000227828146049833,0.000365227105037446,0.000130956927698334,0.000362937185013929,0.000376037275269869,0.000204293331538865,0.000107712571977221,0.000257721118009563,0.000257657415382427,0.000167552336875478,0.000383737753769703,5.88705533959995e-05,0.000103421319047734,0.000126156964431166,0.000223432448342589,0.000264290601810366,0.000133558291785254,0.000377969819357339,0.000161928531785386,0.000131600545752274,0.000104852044891931,7.42120617484307e-05,0.000295475349508685,0.000227259715121792,0.000296329629008815,6.18447003284577e-05,9.83801963379801e-05,0.000114292929473944,4.24395020708101e-05,0.000182304774001185,0.000182041219715372,0.000178174916183234,0.000197846245096503,0.000172669353296632,8.75492364277412e-05,0.000112445813172106,0.124999999999994,4
"1342",0.000283757328927534,0.000114148425508518,0.000325759541026179,0.000130338061988065,0.000299702585071429,0.000220773400581074,0.000276511674169301,0.000233782600567304,0.00030246645137558,0.000226008480489429,0.000327432539660268,0.000135390045564587,0.000305569302650687,0.000261571716870668,0.000227910741092193,0.000239088875081516,0.000234141593680011,0.000263902138935373,0.000107459823856959,0.000228150957330425,0.000221471908656115,9.34418607753584e-05,0.00030697218633784,9.19420166591576e-05,0.000144343543114683,0.000147482726914155,0.000133259987445703,0.000176897576346149,0.000145393698430733,0.00028778402822951,0.000291985110583385,0.00016729307049254,0.000156468335781685,0.000124799047509383,0.000237949799993852,0.000194053088807003,0.000166714165581336,0.000150036205295521,0.00020045214929753,0.000244791068541882,0.000111665367655787,0.000197040414886682,0.000114370634685559,0.000155284832438334,0.000188665083341558,0.000148082481467682,0.000146077735582727,0.000147804891528234,0.124999999999994,4
"1343",0.000303590569945036,0.000136509163519181,0.000303274442856329,0.000107172318835734,0.000277542280353669,0.000166878476955093,0.000296948755944357,0.000259494743861041,0.000323889358008008,0.000281925127771788,0.000306491073206209,0.000110822557712012,0.000284007193204079,0.000239797173205091,0.000172449135820657,0.000260276537757297,0.000285513934023605,0.000241288991245386,0.000128817762980534,0.000223203126777811,0.00022207814887074,9.63403803807649e-05,0.00032610655753386,9.21410728521936e-05,0.000146974709082016,0.000148184686397068,0.000184726843962009,0.00022718996734494,0.000141136490914689,0.000236744563813897,0.000240087741088482,0.000217913393894915,0.000230343639957039,0.000178365330972491,0.000166122841088715,0.000142592074265163,0.000237675253510578,0.000124225504829447,0.000142481408555154,0.000168969010136491,0.000118481788799413,0.00018307391439075,0.000124155624775081,0.000173475663560845,0.000181911827205556,0.000127045721288992,0.000139647046938442,0.000170605700293506,0.124999999999994,4
"1344",0.000314343554631387,9.93393363928519e-05,0.00035805952680905,8.95153499004459e-05,0.000307752950263099,0.000186214050782288,0.00030698708627739,0.000347732213237282,0.000358513907780667,0.000311806762107008,0.000363587718657973,9.74338875435306e-05,0.000316308295197515,0.000352194483626689,0.000198634364861109,0.000354659884931221,0.000320992897943823,0.000360506484228519,9.26694583198555e-05,0.000317269690614959,0.000303005154195482,4.74142405897128e-05,0.000361425521385001,4.82744313047095e-05,5.2007807105682e-05,5.79230000988566e-05,0.000118953902908811,0.000199382327480137,4.57961170948019e-05,0.000320028797988149,0.000331800132300036,0.00018946287014825,0.000196183638105386,0.000107477455924414,0.000203396325256605,0.000131358704211012,0.000208610203411998,6.2224195221744e-05,0.000147551063206642,0.000219239370035741,4.78437835090678e-05,0.000198633675399994,4.81918853340072e-05,0.000115891570844127,0.000180329068732735,5.47268998641287e-05,4.88669439503424e-05,0.000102230154403526,0.0833333333333293,4
"1345",0.000218128880365211,0.000368375909577423,0.000160577159197075,0.000368471647377391,0.000218556744351394,0.000278162930646288,0.000220577194500687,7.028831369725e-05,0.000163899436946718,0.000135638691938455,0.000162042237584813,0.000368003493226941,0.00021835142052504,6.68735577023708e-05,0.000277045303382085,6.3644895851108e-05,0.000127752821551296,6.54141295707789e-05,0.000370449045842812,5.96236793186892e-05,6.77090306242368e-05,0.000369004533103278,0.000160164478454784,0.000370341131888805,0.000174347563361451,0.000170598958577691,0.000205234738557632,0.000278520825008783,0.000181917714042723,0.000129106830218449,0.000127787783126476,0.000282879583292183,0.000210616846179696,0.000213418359744135,0.000199518785095576,0.000183005570670976,0.00020224594679145,0.000215188379002448,0.000176950002449406,0.000195896683659471,0.000281431343369787,0.000110336311841215,0.000279012646553111,0.000152245085059587,0.000120417065586865,0.000217161571617175,0.00018100530209061,0.00016103939957537,0.124999999999994,4
"1346",0.000245896581071958,0.000302740427571786,0.000236607654548007,0.000322665442921277,0.000266582017354214,0.000289984005171835,0.000246436325730109,0.000139408560216923,0.000214590979411755,0.000160309237342616,0.00023403189823115,0.000325526787441464,0.000265377662219414,0.000164842818001482,0.000291758102998155,0.000140748268686281,0.000160729038559834,0.000162641066546929,0.000306664008030103,0.000128379634941123,0.00012896718456194,0.000286899478167279,0.000216316647362101,0.000294245339883448,7.77789287500379e-05,7.62456349331338e-05,0.000125676617715361,0.000242647579741801,8.36852888139832e-05,0.00021325374605292,0.000211187613690418,0.000246269536974704,0.000167599803759084,0.000132481373855407,0.000230358911675205,0.000163202979269832,0.000163333055033946,0.000142651147050042,0.000167170231955446,0.000232449562820631,0.00019307311953724,0.000109079075407324,0.000183675210880893,8.45998892927522e-05,0.000109324397314345,0.000135872579932048,8.67249113871994e-05,8.78175276856269e-05,0.124999999999994,4
